regroupement1,date_arrondie,annee,mois,regroupement2,poids_enquete_kg,poids_mg_kg,valeur_tot_mg_fr,valeur_moy,besoin_marche_t,quotas_date_debut,quotas_date_fin,quotas_contingent_t,quotas_realise_t,type_max,cyclone,nom,besoin_marche_kg,quotas_realise_kg,poids_enquete_t
Brocoli,2015-03-01,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyclone tropical
très intense","Pam
(Cyclone
tropical
très
intense)",Pam,NA,NA,NA
Brocoli,2015-04-01,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2015-05-01,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2015-06-01,2015,6,TOTAL LEGUMES,2260,549,215305,392.1766848816029,5,NA,NA,NA,0,NA,NA,NA,5000,0,2.26
Brocoli,2015-07-01,2015,7,TOTAL LEGUMES,510,93,35520,381.93548387096774,5,NA,NA,NA,0,NA,NA,NA,5000,0,0.51
Brocoli,2015-08-01,2015,8,TOTAL LEGUMES,1960,1076,421270,391.51486988847586,5,NA,NA,NA,0,NA,NA,NA,5000,0,1.96
Brocoli,2015-09-01,2015,9,TOTAL LEGUMES,0,593,225670,380.5564924114671,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2015-10-01,2015,10,TOTAL LEGUMES,0,506,180150,356.02766798418975,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2015-11-01,2015,11,TOTAL LEGUMES,0,50,17500,350,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2015-12-01,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2016-01-01,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyclone tropical
intense","Ula
(Cyclone
tropical
intense)",Ula,NA,NA,NA
Brocoli,2016-02-01,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2016-03-01,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyclone tropical
très intense","Winston
(Cyclone
tropical
très
intense)",Winston,NA,NA,NA
Brocoli,2016-04-01,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2016-05-01,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2016-06-01,2016,6,TOTAL LEGUMES,880,23,10350,450,5,NA,NA,NA,0,NA,NA,NA,5000,0,0.88
Brocoli,2016-07-01,2016,7,TOTAL LEGUMES,2812,219,96430,440.3196347031963,5,NA,NA,NA,0,NA,NA,NA,5000,0,2.812
Brocoli,2016-08-01,2016,8,TOTAL LEGUMES,2915,804,342032,425.41293532338307,5,NA,NA,NA,0,NA,NA,NA,5000,0,2.915
Brocoli,2016-09-01,2016,9,TOTAL LEGUMES,2604,947,395380,417.5079197465681,5,NA,NA,NA,0,NA,NA,NA,5000,0,2.604
Brocoli,2016-10-01,2016,10,TOTAL LEGUMES,0,621,257450,414.573268921095,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2016-11-01,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2016-12-01,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2017-01-01,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2017-02-01,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2017-03-01,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2017-04-01,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2017-05-01,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyclone tropical
très intense","Donna
(Cyclone
tropical
très
intense)",Donna,NA,NA,NA
Brocoli,2017-06-01,2017,6,TOTAL LEGUMES,0,25,8750,350,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2017-07-01,2017,7,TOTAL LEGUMES,6550,649,264760,407.9506933744222,5,NA,NA,NA,0,NA,NA,NA,5000,0,6.55
Brocoli,2017-08-01,2017,8,TOTAL LEGUMES,4488,2274,832717,366.1904133685137,5,NA,NA,NA,0,NA,NA,NA,5000,0,4.488
Brocoli,2017-09-01,2017,9,TOTAL LEGUMES,0,308,111800,362.987012987013,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2017-10-01,2017,10,TOTAL LEGUMES,0,17,11408,671.0588235294117,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2017-11-01,2017,11,TOTAL LEGUMES,0,19,13015,685,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2017-12-01,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2018-01-01,2018,1,TOTAL LEGUMES,0,4,3404,851,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2018-02-01,2018,2,TOTAL LEGUMES,0,3,2631,877,5,NA,NA,NA,0,"Cyclone tropical
très intense","Gita
(Cyclone
tropical
très
intense)",Gita,5000,0,0
Brocoli,2018-03-01,2018,3,TOTAL LEGUMES,0,39,58698,1505.076923076923,5,NA,NA,NA,0,"Cyclone tropical
intense","Hola
(Cyclone
tropical
intense)",Hola,5000,0,0
Brocoli,2018-04-01,2018,4,TOTAL LEGUMES,0,9,7650,850,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2018-05-01,2018,5,TOTAL LEGUMES,0,30,18325,610.8333333333334,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2018-06-01,2018,6,TOTAL LEGUMES,0,7,5954,850.5714285714286,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2018-07-01,2018,7,TOTAL LEGUMES,1804,830,316460,381.27710843373495,5,NA,NA,NA,0,NA,NA,NA,5000,0,1.804
Brocoli,2018-08-01,2018,8,TOTAL LEGUMES,6200,481,163550,340.02079002079,5,NA,NA,NA,0,NA,NA,NA,5000,0,6.2
Brocoli,2018-09-01,2018,9,TOTAL LEGUMES,6075,971,269925,277.98661174047373,5,NA,NA,NA,0,NA,NA,NA,5000,0,6.075
Brocoli,2018-10-01,2018,10,TOTAL LEGUMES,1680,498,166329,333.99397590361446,5,NA,NA,NA,0,NA,NA,NA,5000,0,1.68
Brocoli,2018-11-01,2018,11,TOTAL LEGUMES,0,428,157840,368.785046728972,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2018-12-01,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2019-01-01,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2019-02-01,2019,2,TOTAL LEGUMES,0,8,6884,860.5,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2019-03-01,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2019-04-01,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2019-05-01,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2019-06-01,2019,6,TOTAL LEGUMES,4038,145,59450,410,5,NA,NA,NA,0,NA,NA,NA,5000,0,4.038
Brocoli,2019-07-01,2019,7,TOTAL LEGUMES,1550,109,44690,410,5,NA,NA,NA,0,NA,NA,NA,5000,0,1.55
Brocoli,2019-08-01,2019,8,TOTAL LEGUMES,3816,968,463830,479.16322314049586,5,NA,NA,NA,0,NA,NA,NA,5000,0,3.816
Brocoli,2019-09-01,2019,9,TOTAL LEGUMES,3014,408,171680,420.7843137254902,5,NA,NA,NA,0,NA,NA,NA,5000,0,3.014
Brocoli,2019-10-01,2019,10,TOTAL LEGUMES,0,534,213270,399.3820224719101,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2019-11-01,2019,11,TOTAL LEGUMES,0,4,2000,500,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2019-12-01,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2020-01-01,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2020-02-01,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2020-03-01,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2020-04-01,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyclone tropical
très intense","Harold
(Cyclone
tropical
très
intense)",Harold,NA,NA,NA
Brocoli,2020-05-01,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2020-06-01,2020,6,TOTAL LEGUMES,1550,511,210650,412.23091976516633,5,NA,NA,NA,0,NA,NA,NA,5000,0,1.55
Brocoli,2020-07-01,2020,7,TOTAL LEGUMES,2818,699,317340,453.9914163090129,5,NA,NA,NA,0,NA,NA,NA,5000,0,2.818
Brocoli,2020-08-01,2020,8,TOTAL LEGUMES,13160,2286.5,899740,393.50098403673735,5,NA,NA,NA,0,NA,NA,NA,5000,0,13.16
Brocoli,2020-09-01,2020,9,TOTAL LEGUMES,11900,2402,756110,314.7835137385512,5,NA,NA,NA,0,NA,NA,NA,5000,0,11.9
Brocoli,2020-10-01,2020,10,TOTAL LEGUMES,0,301,87230,289.80066445182723,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2020-11-01,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2020-12-01,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyclone tropical
très intense","Yasa
(Cyclone
tropical
très
intense)",Yasa,NA,NA,NA
Brocoli,2021-01-01,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2021-02-01,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2021-03-01,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyclone tropical
très intense","Niran
(Cyclone
tropical
très
intense)",Niran,NA,NA,NA
Brocoli,2021-04-01,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2021-05-01,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2021-06-01,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2021-07-01,2021,7,TOTAL LEGUMES,0,271,119780,441.99261992619927,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2021-08-01,2021,8,TOTAL LEGUMES,4042,2078.1,767119,369.1444107598287,5,2021-08-16,2021-09-15,3.18,0,NA,NA,NA,5000,0,4.042
Brocoli,2021-09-01,2021,9,TOTAL LEGUMES,3360,783.7,264630,337.66747479903023,5,2021-09-16,2021-10-15,6,0,NA,NA,NA,5000,0,3.36
Brocoli,2021-10-01,2021,10,TOTAL LEGUMES,0,26.9,10760,400,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2021-11-01,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2021-12-01,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brocoli,2022-01-01,2022,1,TOTAL LEGUMES,0,0,0,NA,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2022-02-01,2022,2,TOTAL LEGUMES,0,0,0,NA,5,NA,NA,NA,0,"Cyclone tropical
intense","Dovi
(Cyclone
tropical
intense)",Dovi,5000,0,0
Brocoli,2022-03-01,2022,3,TOTAL LEGUMES,0,0,0,NA,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2022-04-01,2022,4,TOTAL LEGUMES,0,0,0,NA,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2022-05-01,2022,5,TOTAL LEGUMES,0,0,0,NA,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2022-06-01,2022,6,TOTAL LEGUMES,0,0,0,NA,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2022-07-01,2022,7,TOTAL LEGUMES,1407,319,157320,493.16614420062695,5,2022-07-16,2022-08-15,8.05,0.89,NA,NA,NA,5000,890,1.407
Brocoli,2022-08-01,2022,8,TOTAL LEGUMES,0,420.5,199450,474.3162901307967,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2022-09-01,2022,9,TOTAL LEGUMES,0,167.6,85975,512.9773269689738,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2022-10-01,2022,10,TOTAL LEGUMES,0,280,145750,520.5357142857143,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2022-11-01,2022,11,TOTAL LEGUMES,0,156,78000,500,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2022-12-01,2022,12,TOTAL LEGUMES,0,0,0,NA,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2023-01-01,2023,1,TOTAL LEGUMES,0,0,0,NA,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2023-02-01,2023,2,TOTAL LEGUMES,0,0,0,NA,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2023-03-01,2023,3,TOTAL LEGUMES,0,0,0,NA,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2023-04-01,2023,4,TOTAL LEGUMES,0,0,0,NA,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2023-05-01,2023,5,TOTAL LEGUMES,0,0,0,NA,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2023-06-01,2023,6,TOTAL LEGUMES,0,0,0,NA,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Brocoli,2023-07-01,2023,7,TOTAL LEGUMES,0,1189,598800,503.6164844407065,5,NA,NA,NA,0,NA,NA,NA,5000,0,0
Carotte,2012-01-01,2012,1,TOTAL LEGUMES,0,29147,7356010,252.37623082993105,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Carotte,2012-02-01,2012,2,TOTAL LEGUMES,0,7508,1155530,153.9064997336175,110,NA,NA,NA,0,"Cyclone tropical
intense","Jasmine
(Cyclone
tropical
intense)",Jasmine,110000,0,0
Carotte,2012-03-01,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carotte,2012-04-01,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carotte,2012-05-01,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carotte,2012-06-01,2012,6,TOTAL LEGUMES,590,3538,690020,195.03109101187113,110,NA,NA,NA,0,NA,NA,NA,110000,0,0.59
Carotte,2012-07-01,2012,7,TOTAL LEGUMES,51612,24277.30078,5948290,245.01447067378632,110,NA,NA,NA,0,NA,NA,NA,110000,0,51.612
Carotte,2012-08-01,2012,8,TOTAL LEGUMES,79976,62911.80078,15590576,247.81640020955064,110,NA,NA,NA,0,NA,NA,NA,110000,0,79.976
Carotte,2012-09-01,2012,9,TOTAL LEGUMES,90680,77417.5,19013415,245.5958278167081,110,NA,NA,NA,0,NA,NA,NA,110000,0,90.68
Carotte,2012-10-01,2012,10,TOTAL LEGUMES,79358,54947.5,13989170,254.59156467537196,110,NA,NA,NA,0,NA,NA,NA,110000,0,79.358
Carotte,2012-11-01,2012,11,TOTAL LEGUMES,47550,65602,15909810,242.5201975549526,110,NA,NA,NA,0,NA,NA,NA,110000,0,47.55
Carotte,2012-12-01,2012,12,TOTAL LEGUMES,7801,44790.5,10701220,238.91718109867048,110,NA,NA,NA,0,NA,NA,NA,110000,0,7.801
Carotte,2013-01-01,2013,1,TOTAL LEGUMES,0,15210,4345300,285.6870479947403,110,NA,NA,NA,0,"Cyclone tropical
intense","Freda
(Cyclone
tropical
intense)",Freda,110000,0,0
Carotte,2013-02-01,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carotte,2013-03-01,2013,3,TOTAL LEGUMES,0,72,10120,140.55555555555554,110,NA,NA,NA,0,"Cyclone tropical
intense","Sandra
(Cyclone
tropical
intense)",Sandra,110000,0,0
Carotte,2013-04-01,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carotte,2013-05-01,2013,5,TOTAL LEGUMES,0,194,45590,235,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Carotte,2013-06-01,2013,6,TOTAL LEGUMES,13230,18809,4942580,262.77739380084,110,NA,NA,NA,0,NA,NA,NA,110000,0,13.23
Carotte,2013-07-01,2013,7,TOTAL LEGUMES,43945,30208.18945,8098985.5,268.1056245825418,110,NA,NA,NA,0,NA,NA,NA,110000,0,43.945
Carotte,2013-08-01,2013,8,TOTAL LEGUMES,65918,48446,12490402,257.8211204227387,110,NA,NA,NA,0,NA,NA,NA,110000,0,65.918
Carotte,2013-09-01,2013,9,TOTAL LEGUMES,71190,44984.625,11953628,265.72696782511804,110,NA,NA,NA,0,NA,NA,NA,110000,0,71.19
Carotte,2013-10-01,2013,10,TOTAL LEGUMES,62206,57031,14303790,250.8072802510915,110,NA,NA,NA,0,NA,NA,NA,110000,0,62.206
Carotte,2013-11-01,2013,11,TOTAL LEGUMES,95653,50999,12866691,252.29300574521068,110,NA,NA,NA,0,NA,NA,NA,110000,0,95.653
Carotte,2013-12-01,2013,12,TOTAL LEGUMES,90603,56542,15652230,276.82483817339323,110,NA,NA,NA,0,NA,NA,NA,110000,0,90.603
Carotte,2014-01-01,2014,1,TOTAL LEGUMES,6249,20905,5365843,256.6774934226262,110,NA,NA,NA,0,NA,NA,NA,110000,0,6.249
Carotte,2014-02-01,2014,2,TOTAL LEGUMES,0,1996,535354,268.2134268537074,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Carotte,2014-03-01,2014,3,TOTAL LEGUMES,265,0,NA,NA,110,NA,NA,NA,0,NA,NA,NA,110000,0,0.265
Carotte,2014-04-01,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carotte,2014-05-01,2014,5,TOTAL LEGUMES,2805,671,147620,220,110,NA,NA,NA,0,NA,NA,NA,110000,0,2.805
Carotte,2014-06-01,2014,6,TOTAL LEGUMES,18447,9749,2487640,255.1687352548979,110,NA,NA,NA,0,NA,NA,NA,110000,0,18.447
Carotte,2014-07-01,2014,7,TOTAL LEGUMES,82176,34078,9253044,271.5254416338987,110,NA,NA,NA,0,NA,NA,NA,110000,0,82.176
Carotte,2014-08-01,2014,8,TOTAL LEGUMES,106078,63646,16583320,260.55557301322943,110,NA,NA,NA,0,NA,NA,NA,110000,0,106.078
Carotte,2014-09-01,2014,9,TOTAL LEGUMES,88159,67828,17486320,257.803856814295,110,NA,NA,NA,0,NA,NA,NA,110000,0,88.159
Carotte,2014-10-01,2014,10,TOTAL LEGUMES,114502,50509,11797165,233.5656021699103,110,NA,NA,NA,0,NA,NA,NA,110000,0,114.502
Carotte,2014-11-01,2014,11,TOTAL LEGUMES,131370,57041,13054880,228.86835784786385,110,NA,NA,NA,0,NA,NA,NA,110000,0,131.37
Carotte,2014-12-01,2014,12,TOTAL LEGUMES,47520,31347,7235510,230.8198551695537,110,NA,NA,NA,0,NA,NA,NA,110000,0,47.52
Carotte,2015-01-01,2015,1,TOTAL LEGUMES,43560,20665,5259600,254.5172997822405,110,NA,NA,NA,0,NA,NA,NA,110000,0,43.56
Carotte,2015-02-01,2015,2,TOTAL LEGUMES,130,1362,326880,240,110,NA,NA,NA,0,NA,NA,NA,110000,0,0.13
Carotte,2015-03-01,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyclone tropical
très intense","Marcia
(Cyclone
tropical
très
intense)",Marcia,NA,NA,NA
Carotte,2015-03-01,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyclone tropical
très intense","Pam
(Cyclone
tropical
très
intense)",Pam,NA,NA,NA
Carotte,2015-04-01,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carotte,2015-05-01,2015,5,TOTAL LEGUMES,0,620,99200,160,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Carotte,2015-06-01,2015,6,TOTAL LEGUMES,0,737,178350,241.9945725915875,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Carotte,2015-07-01,2015,7,TOTAL LEGUMES,70291,28873,7381220,255.64437363626917,110,NA,NA,NA,0,NA,NA,NA,110000,0,70.291
Carotte,2015-08-01,2015,8,TOTAL LEGUMES,105943,45927,10134190,220.65865395083503,110,NA,NA,NA,0,NA,NA,NA,110000,0,105.943
Carotte,2015-09-01,2015,9,TOTAL LEGUMES,139011,65635,12984010,197.82143673345013,110,NA,NA,NA,0,NA,NA,NA,110000,0,139.011
Carotte,2015-10-01,2015,10,TOTAL LEGUMES,135907,69774,10195830,146.1264941095537,110,NA,NA,NA,0,NA,NA,NA,110000,0,135.907
Carotte,2015-11-01,2015,11,TOTAL LEGUMES,156811,56821,9296334,163.60736347477166,110,NA,NA,NA,0,NA,NA,NA,110000,0,156.811
Carotte,2015-12-01,2015,12,TOTAL LEGUMES,139330,69821,7269560,104.11709943999657,110,NA,NA,NA,0,NA,NA,NA,110000,0,139.33
Carotte,2016-01-01,2016,1,TOTAL LEGUMES,65611,50618,10548880,208.40175431664625,110,NA,NA,NA,0,"Cyclone tropical
intense","Ula
(Cyclone
tropical
intense)",Ula,110000,0,65.611
Carotte,2016-02-01,2016,2,TOTAL LEGUMES,0,6323,1447578,228.9384785702989,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Carotte,2016-03-01,2016,3,TOTAL LEGUMES,0,271,81300,300,110,NA,NA,NA,0,"Cyclone tropical
très intense","Winston
(Cyclone
tropical
très
intense)",Winston,110000,0,0
Carotte,2016-04-01,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carotte,2016-05-01,2016,5,TOTAL LEGUMES,673,0,NA,NA,110,NA,NA,NA,0,NA,NA,NA,110000,0,0.673
Carotte,2016-06-01,2016,6,TOTAL LEGUMES,25456,0,NA,NA,110,NA,NA,NA,0,NA,NA,NA,110000,0,25.456
Carotte,2016-07-01,2016,7,TOTAL LEGUMES,108101,49073,12499910,254.72072218939132,110,NA,NA,NA,0,NA,NA,NA,110000,0,108.101
Carotte,2016-08-01,2016,8,TOTAL LEGUMES,157025,53472,13643610,255.15428635547576,110,NA,NA,NA,0,NA,NA,NA,110000,0,157.025
Carotte,2016-09-01,2016,9,TOTAL LEGUMES,98652,78279,19933860,254.65143908327903,110,NA,NA,NA,0,NA,NA,NA,110000,0,98.652
Carotte,2016-10-01,2016,10,TOTAL LEGUMES,103987,45848,11171030,243.65359448612807,110,NA,NA,NA,0,NA,NA,NA,110000,0,103.987
Carotte,2016-11-01,2016,11,TOTAL LEGUMES,72020,28203,6764170,239.8386696450732,110,NA,NA,NA,0,NA,NA,NA,110000,0,72.02
Carotte,2016-12-01,2016,12,TOTAL LEGUMES,46817,44797,11686200,260.8701475545237,110,NA,NA,NA,0,NA,NA,NA,110000,0,46.817
Carotte,2017-01-01,2017,1,TOTAL LEGUMES,20795,15767,4051280,256.9467875943426,110,NA,NA,NA,0,NA,NA,NA,110000,0,20.795
Carotte,2017-02-01,2017,2,TOTAL LEGUMES,257,2057,478680,232.70782693242583,110,NA,NA,NA,0,NA,NA,NA,110000,0,0.257
Carotte,2017-03-01,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carotte,2017-04-01,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carotte,2017-05-01,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyclone tropical
très intense","Donna
(Cyclone
tropical
très
intense)",Donna,NA,NA,NA
Carotte,2017-06-01,2017,6,TOTAL LEGUMES,13205,1409,425500,301.9872249822569,110,NA,NA,NA,0,NA,NA,NA,110000,0,13.205
Carotte,2017-07-01,2017,7,TOTAL LEGUMES,92356,23609,5605040,237.4111567622517,110,NA,NA,NA,0,NA,NA,NA,110000,0,92.356
Carotte,2017-08-01,2017,8,TOTAL LEGUMES,84846,50271,12386755,246.3996140916234,110,NA,NA,NA,0,NA,NA,NA,110000,0,84.846
Carotte,2017-09-01,2017,9,TOTAL LEGUMES,108028,63681,15602775,245.01460404202192,110,NA,NA,NA,0,NA,NA,NA,110000,0,108.028
Carotte,2017-10-01,2017,10,TOTAL LEGUMES,159675,50569,10933760,216.21467697601295,110,NA,NA,NA,0,NA,NA,NA,110000,0,159.675
Carotte,2017-11-01,2017,11,TOTAL LEGUMES,128796,45510,9824210,215.86925950340583,110,NA,NA,NA,0,NA,NA,NA,110000,0,128.796
Carotte,2017-12-01,2017,12,TOTAL LEGUMES,156555,52479,11393680,217.10931991844356,110,NA,NA,NA,0,NA,NA,NA,110000,0,156.555
Carotte,2018-01-01,2018,1,TOTAL LEGUMES,80273,43209,10503642,243.08921752412692,110,NA,NA,NA,0,NA,NA,NA,110000,0,80.273
Carotte,2018-02-01,2018,2,TOTAL LEGUMES,0,356,88283,247.98595505617976,110,NA,NA,NA,0,"Cyclone tropical
très intense","Gita
(Cyclone
tropical
très
intense)",Gita,110000,0,0
Carotte,2018-03-01,2018,3,TOTAL LEGUMES,202,0,NA,NA,110,NA,NA,NA,0,"Cyclone tropical
intense","Hola
(Cyclone
tropical
intense)",Hola,110000,0,0.202
Carotte,2018-04-01,2018,4,TOTAL LEGUMES,730,0,NA,NA,110,NA,NA,NA,0,NA,NA,NA,110000,0,0.73
Carotte,2018-05-01,2018,5,TOTAL LEGUMES,280,0,NA,NA,110,NA,NA,NA,0,NA,NA,NA,110000,0,0.28
Carotte,2018-06-01,2018,6,TOTAL LEGUMES,4433,2390,521750,218.30543933054392,110,NA,NA,NA,0,NA,NA,NA,110000,0,4.433
Carotte,2018-07-01,2018,7,TOTAL LEGUMES,54962,14524,3718180,256.0024786560176,110,NA,NA,NA,0,NA,NA,NA,110000,0,54.962
Carotte,2018-08-01,2018,8,TOTAL LEGUMES,100893,11891,2068920,173.99041291733243,110,NA,NA,NA,0,NA,NA,NA,110000,0,100.893
